Id,Code,Name,Retired,North Limit,South Limit,West Limit,East Limit
6536,wec,Wè Western,,6.66,6.342,-8.599,-8.205
6537,wed,Wedau,,-10.047,-10.182,149.912,150.271
6538,weh,Weh,,6.486,6.431,10.086,10.156
6539,wei,Weredai,,-8.332,-8.48,142.359,142.535
6540,wem,Gbe, Weme,,6.958,6.577,2.383,2.567
6541,weo,Wemale, North,,-2.797,-3.356,128.549,129.13
6542,wep,Westphalien,,51.886,51.043,6.973,8.123
6543,wer,Weri,,-7.64,-7.804,146.804,147.023
6544,wes,Pidgin, Cameroon,,5.43932,5.43932,9.80166,9.80166
6545,wet,Perai,,-7.557,-7.674,126.452,126.701
6546,weu,Welaung,,27.0457,27.0457,98.3197,98.3197
6547,wew,Wejewa,,-9.435,-9.655,119.098,119.6
6548,wfg,Zorop,,-3.336,-3.492,140.814,140.98
6549,wga,Wagaya,,-19.863,-20.809,137.215,138.032
6550,wgb,Wagawaga,,-10.41792,-10.41792,150.37814,150.37814
6551,wgg,Wangganguru,,-25.048,-26.602,135.196,136.686
6552,wgi,Wahgi,,-5.815,-6.167,144.531,144.798
6553,wgo,Waigeo,,-0.008,-0.452,130.597,131.236
6554,wgy,Warrgamay,,-18.43,-18.646,146.015,146.342
6555,wha,Manusela,,-2.776,-3.379,129.057,129.8
6556,whg,Wahgi, North,,-5.514,-5.936,144.568,145.041
6557,whk,Kenyah, Wahau,,1.755,1.485,116.347,116.964
6558,whu,Kayan, Wahau,,1.589,1.234,116.267,117.092
6559,wib,Toussian, Southern,,11.019,10.735,-4.829,-4.485
6560,wic,Wichita,,35.116,35.019,-98.233,-98.134
6561,wie,Wik-Epa,,-13.778,-13.915,141.749,141.966
6562,wif,Wik-Keyangan,,-14.175,-14.354,141.867,142.143
6563,wig,Wik-Ngathana,,-13.782,-13.985,141.467,141.597
6564,wih,Wik-Me'anha,,-13.985,-14.128,141.817,142.034
6565,wii,Minidien,,-3.525,-3.633,142.25,142.411
6566,wij,Wik-Iiyanh,,-13.96,-14.326,142.426,143.135
6567,wik,Wikalkan,,-13.573,-13.787,141.487,141.627
6568,wil,Wilawila,,-14.639,-15.18,126.164,127.036
6569,wim,Wik-Mungkan,,-13.265,-14.055,141.539,142.093
6570,win,Ho-Chunk,,44.385,42.15,-96.847,-90.72
6571,wir,Wiraféd,,-9.30537,-9.30537,-59.4769,-59.4769
6572,wit,Wintu (retired),true,40.574,39.662,-122.517,-122.343
6573,wiu,Wiru,,-6.105,-6.582,144.036,144.393
6574,wiv,Muduapa,,-4.615,-4.715,149.331,149.547
6575,wiw,Wirangu (retired),true,-30.45,-32.035,130.857,132.581
6576,wiy,Wiyot,,39.2492,39.2492,-122.952,-122.952
6577,wja,Waja,,10.064,9.754,11.514,11.927
6578,wji,Warji,,11.268,11.061,9.44,9.698
6579,wka,Kw'adza,,-4.00743,-4.00743,35.1828,35.1828
6581,wkd,Mo,,-1.929,-1.999,138.993,139.028
6584,wkw,Wakawaka,,-25.941,-26.682,151.614,152.122
6585,wla,Walio,,-4.363,-4.445,142.201,142.261
6586,wlc,Comorian, Mwali,,-12.243,-12.388,43.616,43.866
6587,wle,Wolane,,7.77004,7.77004,38.1449,38.1449
6588,wlg,Kunbarlang,,-11.723,-12.123,133.362,134.084
6589,wli,Waioli,,1.376,1.092,127.398,127.59
6590,wlk,Wailaki,,39.1513,39.1513,-123.284,-123.284
6591,wll,Wali,,11.932,11.793,29.005,29.241
6592,wln,Walloon,,50.808,49.71,4.156,6.134
6593,wlo,Wolio,,-5.296,-5.574,122.561,122.865
6594,wlr,Wailapa,,-15.54,-15.599,166.868,166.936
6595,wls,Wallisian,,-13.214,-13.353,-176.218,-176.129
6596,wlu,Wuliwuli,,-24.415,-24.415,149.843,149.843
6597,wlv,Wichí Lhamtés Vejoz,,-22.767,-26.426,-64.081,-59.743
6598,wlw,Walak,,-3.73,-3.93,138.681,138.999
6599,wly,Waling,,26.6369,26.6369,86.4837,86.4837
6600,wmb,Wambaya,,-15.927,-18.873,134.067,137.298
6601,wmc,Wamas,,-4.948,-5.002,145.491,145.591
6602,wmd,Mamaindé,,-13.2396,-13.2396,-59.9925,-59.9925
6603,wme,Wambule,,27.192,27.112,86.421,86.532
6604,wmh,Waima'a,,-8.476,-8.595,126.239,126.395
6605,wmi,Wamin,,-18.253,-18.481,143.785,144.102
6606,wmn,Waamwang,,-20.5014,-20.5014,164.409,164.409
6607,wmo,Wom,,-3.462,-3.603,142.812,142.928
6608,wms,Wambon,,-5.268,-5.749,140.236,140.724
6609,wmt,Walmajarri,,-18.244,-20.884,124.204,128.022
6610,wmw,Mwani,,-10.777,-12.798,40.289,40.723
6612,wnb,Wanambre,,-4.725,-4.843,145.322,145.515
6613,wnc,Wantoat,,-6.032,-6.272,146.352,146.674
6614,wnd,Wandarang,,-14.2996,-14.2996,135.705,135.705
6615,wne,Waneci,,30.181,29.911,67.609,68.057
6616,wng,Wanggom,,-5.382,-5.819,140.048,140.341
6617,wni,Comorian, Ndzwani,,-12.066,-12.38,44.204,44.538
6618,wnk,Wanukaka,,-9.648,-9.76,119.371,119.565
6619,wnm,Wanggamala,,-24.385,-25.011,136.986,137.88
6620,wno,Wano,,-3.274,-3.688,137.308,138.047
6621,wnp,Wanap,,-3.514,-3.654,142.403,142.596
6622,wnu,Usan,,-4.803,-4.911,145.273,145.451
6623,woa,Tyaraity,,-12.381,-12.569,130.578,130.774
6624,wob,Wè Northern,,7.741,7.169,-7.509,-6.983
6625,woc,Wogeo,,-3.192,-3.365,144.057,144.215
6626,wod,Wolani,,-3.145,-3.724,136.411,136.994
6627,woe,Woleaian,,7.382,7.321,143.843,143.918
6628,wof,Wolof, Gambian,,13.827,13.301,-16.56,-14.491
6629,wog,Wogamusin,,-4.13,-4.328,142.312,142.489
6630,woi,Kamang,,-8.153,-8.363,124.668,124.917
6631,wok,Longto,,8.477,8.205,12.904,13.21
6632,wol,Wolof,,16.998,13.291,-17.535,-13.064
6633,won,Wongo,,-5.558,-5.913,20.146,20.864
6634,woo,Manombai,,-5.695,-6.193,134.222,134.611
6635,wor,Woria,,-2.364,-2.397,136.502,136.536
6636,wos,Hanga Hundi,,-3.77,-4.049,142.704,142.994
6637,wow,Wawonii,,-3.488,-4.257,122.938,123.262
6638,woy,Weyto,,11.9415,11.9415,35.6337,35.6337
6639,wpc,Maco,,5.026,4.079,-66.96,-66.203
6640,wra,Warapu,,-3.007,-3.136,141.941,142.084
6641,wrb,Warluwara,,-21.9,-22.702,138.411,139.065
6642,wrd,Warduji,,36.681,36.536,71.057,71.238
6643,wrg,Warungu,,-18.141,-18.351,144.168,144.573
6644,wrh,Wiradhuri,,-33.013,-35.097,143.483,148.505
6645,wri,Wariyangga,,-24.353,-24.353,116.927,116.927
6646,wrl,Warlmanpa,,-18.671,-19.231,133.566,134.159
6647,wrm,Warumungu,,-17.275,-21.082,130.924,135.452
6648,wrn,Warnang,,10.638,10.55,31.092,31.223
6649,wrp,Waropen,,-1.928,-3.102,135.732,137.331
6650,wrr,Wardaman,,-14.718,-16.36,131.584,133.625
6651,wrs,Waris,,-3.021,-3.346,140.863,141.214
6652,wru,Waru,,-3.38,-3.444,122.017,122.099
6653,wrv,Waruna,,-8.143,-8.333,142.363,142.577
6654,wrw,Gugu Warra,,-12.713,-12.713,142.569,142.569
6655,wrx,Wae Rana,,-8.652,-8.834,120.6,120.883
6656,wry,Merwari,,26.771,26.771,74.095,74.095
6657,wrz,Waray,,-12.886,-13.299,130.987,131.484
6658,wsa,Warembori,,-1.469,-1.887,137.175,137.958
6659,wsi,Wusi,,-15.173,-15.409,166.62,166.772
6660,wsk,Waskia,,-4.519,-4.792,145.653,146.068
6661,wsr,Owenia,,-6.625,-6.744,145.721,145.913
6662,wss,Wasa,,6.209,4.911,-2.75,-1.57
6663,wsu,Wasu,,-9.74999,-9.74999,-36.8333,-36.8333
6664,wsv,Wotapuri-Katarqalai,,34.76,34.639,70.813,70.9
6665,wtf,Dumpu,,-5.776,-5.873,145.595,145.715
6666,wti,Berta,,11.361,9.677,34.033,35.495
6667,wtk,Watakataui,,-4.536,-4.629,142.937,143.072
6668,wtm,Mewati,,27.736,27.736,76.947,76.947
6669,wtw,Wotu,,-2.535,-2.674,120.811,120.99
6670,wua,Wikngenchera,,-13.393,-13.574,141.524,141.65
6671,wub,Wunambal,,-14.229,-15.624,124.729,128.303
6672,wud,Wudu,,7.62,7.515,1.481,1.589
6673,wuh,Wutunhua,,35.535,35.019,101.806,102.107
6674,wul,Silimo,,-4.359,-4.687,138.694,139.313
6675,wum,Wumbvu,,-2.088,-2.571,11.973,12.529
6676,wun,Bungu,,-7.526,-8.751,32.346,33.414
6677,wur,Wurrugu,,-11.364,-11.364,132.303,132.303
6678,wut,Wutung,,-2.609,-2.667,141.004,141.205
6679,wuu,Chinese, Wu,,32.243,27.417,117.228,122.937
6680,wuv,Wuvulu-Aua,,-1.458,-1.763,142.823,143.076
6681,wux,Wulna,,-12.042,-12.514,131.11,131.411
6682,wuy,Wauyai,,-0.246,-0.442,130.51,130.684
6683,wwa,Waama,,10.934,10.276,1.279,2.027
6684,wwo,Dorig,,-14.217,-14.339,167.502,167.597
6685,wwr,Warrwa,,-16.809,-17.391,123.579,124.364
6686,www,Wawa,,7.039,6.621,11.688,11.872
6687,wxa,Waxianghua,,29.168,28.132,110.166,110.558
6688,wya,Wyandot,,44.33,44.33,-77.5,-77.5
6689,wyb,Wangaaybuwan-Ngiyambaa,,-29.897,-31.656,144.889,147.47
6691,wyr,Wayoró,,-11.617,-12.831,-62.841,-61.113
6692,wyy,Fijian, Western,,-16.7,-18.391,176.879,178.062
6693,xab,Sambe,,9.160672,9.160672,8.505628,8.505628
6694,xac,Kachari,,27.496,25.048,92.098,94.912
6695,xai,Kaimbé,,-13,-13,-42,-42
6696,xal,Kalmyk-Oirat,,50.602,35.777,41.647,101.557
6697,xam,|Xam,,-31.7612,-31.7612,20.1733,20.1733
6698,xan,Xamtanga,,12.594,12.312,38.447,39.223
6699,xao,Khao,,21.529,21.374,103.422,103.512
6700,xar,Karami,,-7.13333,-7.13333,143.117,143.117
6701,xas,Kamas,,52.1293,52.1293,89.888,89.888
6702,xat,Katawixi,,-7.132,-7.38,-64.931,-64.733
6703,xau,Kauwera,,-2.087,-2.394,137.97,138.345
6704,xav,Xavánte,,-12.443,-15.4,-53.719,-51.154
6705,xaw,Kawaiisu,,36.131,35.973,-118.788,-118.57
6706,xay,Kayan Mahakam,,1.272,0.458,114.305,115.391
6707,xbi,Kombio,,-3.429,-3.533,142.604,142.783
6708,xbr,Kambera,,-9.284,-10.341,119.645,120.825
6709,xbw,Kambiwá,,-8.16666,-8.16666,-37.5,-37.5
6710,xbx,Kabixí,,-13.842,-14.703,-59.27,-58.716
6711,xdy,Malayic Dayak,,1.097,-3.04,108.697,113.249
6712,xed,Hdi,,10.987,10.876,13.658,13.817
6713,xeg,||Xegwi,,-26.3407,-26.3407,30.4028,30.4028
6714,xel,Kelo,,10.981,10.806,34.277,34.486
6715,xem,Kembayan,,1.05,0.425,109.999,110.937
6716,xer,Xerénte,,-9.242,-9.941,-48.548,-47.978
6717,xes,Kesawai,,-5.682,-5.852,145.497,145.663
6718,xet,Xetá,,-24.575,-25.317,-52.516,-51.937
6719,xeu,Keoru-Ahia,,-7.44,-7.959,145.164,145.667
6720,xhe,Khetrani,,30.954,30.006,69.971,70.594
6721,xho,Xhosa,,-29.926,-34.053,24.616,30.094
6722,xhv,Khua,,17.714,17.17,105.722,106.321
6723,xia,Xiandao (retired),true,24.604,24.488,97.835,97.976
6724,xii,Xiri,,-28.4258,-28.4258,20.726,20.726
6725,xin,Xinca,,14.3103,14.3103,-89.8235,-89.8235
6726,xip,Xipináwa,,-8.74999,-8.74999,-68.8333,-68.8333
6727,xir,Xiriâna,,2.75,2.648,-62.6,-62.482
6728,xiy,Xipaya,,-3.894,-4.28,-50.29,-49.496
6729,xka,Kalkoti,,35.377,35.353,72.037,72.069
6730,xkb,Nago, Northern,,9.269,8.57,1.397,2.128
6731,xkc,Kho'ini,,36.8997,36.8997,48.6212,48.6212
6732,xkd,Kayan, Mendalam,,1.201,0.781,113.164,113.407
6733,xke,Kereho,,0.942,0.353,113.361,113.927
6734,xkf,Khengkha,,27.391,26.8,90.491,91.236
6735,xkg,Kagoro,,14.704,13.305,-10.177,-6.694
6736,xkh,Karahawyana,,-1.116,-1.484,-58.063,-57.738
6737,xki,Kenyan Sign Language,,-1.00166,-1.00166,37.1995,37.1995
6738,xkj,Kajali,,35.8989,35.8989,53.4785,53.4785
6739,xkk,Kaco',,13.929,13.711,107.134,107.381
6740,xkl,Kenyah, Mainstream,,1.411,0.754,116.213,117.01
6741,xkn,Kayan, Kayan River,,2.61,1.358,115.064,116.59
6742,xko,Kiorr,,21.306,20.601,100.917,101.639
6743,xkp,Kabatei,,37.097,36.995,49.67,49.812
6744,xkq,Koroni,,-2.609,-2.664,121.946,122.008
6745,xkr,Xakriabá,,-19,-19,-47,-47
6746,xks,Kumbewaha,,-5.325,-5.39,123.124,123.184
6747,xkt,Kantosi,,10.757,9.953,-1.988,-1.276
6748,xku,Kaamba,,-3.825,-4.251,12.931,13.637
6749,xkv,Kgalagadi,,-20.23,-26.907,19.998,25.497
6750,xkw,Kembra,,-3.844,-3.937,140.388,140.48
6751,xkx,Karore,,-5.977,-6.294,149.788,150.025
6752,xky,Uma' Lasan,,3.49,2.011,113.063,114.297
6753,xkz,Kurtokha,,28.046,27.454,90.784,91.18
6754,xla,Kamula,,-6.842,-7.726,142.291,142.988
6755,xma,Mushungulu,,0.269,-0.125,42.503,42.822
6756,xmb,Mbonga,,5.802,5.701,13.594,13.7
6757,xmc,Makhuwa-Marrevone,,-15.994,-17.069,38.519,39.722
6758,xmd,Mbedam,,10.521,10.406,13.891,13.974
6759,xmf,Mingrelian,,43.158,41.96,41.049,42.695
6760,xmg,Mengaka,,5.755,5.658,10.217,10.458
6761,xmh,Kuku-Muminh,,-14.034,-14.17,141.576,141.675
6762,xmj,Majera,,11.339,10.989,14.938,15.157
6763,xml,Malaysian Sign Language,,2.946,2.946,101.366,101.366
6764,xmm,Malay, Manado,,1.5,1.462,124.824,124.862
6765,xmo,Morerebi,,-8.54,-8.811,-61.576,-61.196
6766,xmp,Kuku-Mu'inh,,-14.092,-14.264,141.597,141.82
6767,xmq,Kuku-Mangk,,-14.153,-14.416,141.713,141.934
6768,xms,Moroccan Sign Language,,32.139,32.139,-7.69607,-7.69607
6769,xmt,Matbat,,-1.672,-2.082,129.605,130.469
6770,xmu,Kamu,,-13.241,-13.792,130.802,131.395
6771,xmv,Malagasy, Antankarana,,-11.945,-14.209,48.144,50.166
6772,xmw,Malagasy, Tsimihety,,-14.034,-16.77,47.671,49.95
6773,xmx,Maden,,-0.896,-1.352,130.638,131.029
6774,xmy,Mayaguduna,,-17.906,-18.265,139.884,140.791
6775,xmz,Mori Bawah,,-1.815,-2.683,121.099,121.64
6776,xnb,Kanakanabu,,23.326,23.321,120.885,120.89
6777,xnh,Kuanhua,,21.9802,21.9802,101.158,101.158
6778,xnn,Kankanay, Northern,,17.284,16.981,120.64,120.933
6779,xnr,Kangri,,32.116,31.673,76.23,76.567
6780,xns,Kanashi,,32.351,32.221,77.091,77.22
6783,xod,Kokoda,,-2.011,-2.292,132.295,132.604
6784,xog,Soga,,1.473,-0.177,32.833,33.955
6785,xoi,Kominimung,,-4.646,-4.72,144.732,144.833
6786,xok,Xokleng,,-26.774,-27.081,-49.808,-49.369
6787,xon,Konkomba,,10.531,8.823,-0.296,0.804
6788,xoo,Xukurú,,-8.06666,-8.06666,-36.5833,-36.5833
6789,xop,Kopar,,-3.802,-4.021,144.395,144.537
6790,xor,Korubo,,-5.262,-5.468,-70.649,-70.37
6791,xow,Kowaki,,-4.601,-4.66,145.382,145.442
6792,xpe,Kpelle, Liberia,,7.787,6.221,-10.828,-9.094
6793,xpk,Kulina Pano,,-6.17715,-6.17715,-72.0438,-72.0438
6794,xpn,Kapinawá,,-8.49999,-8.49999,-38.3333,-38.3333
6796,xra,Krahô,,-7.35,-8.526,-48.043,-47.112
6797,xrb,Karaboro, Eastern,,10.752,10.2,-4.723,-4.322
6798,xre,Kreye,,-5.124,-5.472,-46.144,-45.811
6799,xri,Krikati-Timbira,,-5.806,-6.079,-46.927,-46.574
6801,xrw,Karawa,,-3.671,-3.727,141.999,142.038
6802,xsb,Sambal, Tinà,,15.856,15.269,119.784,120.323
6803,xse,Sempan,,-4.592,-5.231,137.1,138.005
6804,xsh,Shamang,,9.582,9.209,7.741,8.162
6805,xsi,Sio,,-5.916,-6.006,147.25,147.457
6806,xsj,Subi,,-1.747,-3.278,30.862,31.857
6807,xsl,Slavey, South,,63.327,58.455,-123.773,-115.699
6808,xsm,Kasem,,11.856,10.786,-2.082,-0.787
6809,xsp,Silopi,,-5.106,-5.146,145.532,145.64
6810,xsq,Makhuwa-Saka,,-13.209,-14.057,38.943,40.121
6811,xsr,Sherpa,,28.195,27.156,85.911,88.392
6812,xsu,Sanumá,,4.951,3.425,-65.148,-63.8
6813,xsy,Saisiyat,,24.672,24.543,120.99,121.144
6814,xta,Mixtec, Alcozauca,,17.506,17.258,-98.492,-98.302
6815,xtb,Mixtec, Chazumba,,18.273,18.088,-97.919,-97.655
6816,xtc,Katcha-Kadugli-Miri,,11.214,10.818,29.283,29.7
6817,xtd,Mixtec, Diuxi-Tilantongo,,17.403,17.261,-97.459,-97.313
6818,xte,Ketengban,,-3.988,-4.81,140.021,140.864
6819,xti,Mixtec, Sinicahua,,17.283,17.153,-97.627,-97.554
6820,xtj,Mixtec, San Juan Teita,,17.233,17.084,-97.436,-97.344
6821,xtl,Mixtec, Tijaltepec,,17.261,17.046,-97.509,-97.406
6822,xtm,Mixtec, Magdalena Peñasco,,17.396,17.143,-97.609,-97.474
6823,xtn,Mixtec, Northern Tlaxiaco,,17.59,17.373,-97.944,-97.726
6824,xtp,Mixtec, San Miguel Piedras,,17.011,16.978,-97.237,-97.174
6825,xts,Mixtec, Sindihui,,17.064,16.977,-97.333,-97.274
6826,xtt,Mixtec, Tacahua,,17.001,16.92,-97.503,-97.404
6827,xtu,Mixtec, Cuyamecalco,,18.117,18.05,-96.778,-96.685
6828,xtw,Tawandê,,-13.2396,-13.2396,-59.9925,-59.9925
6829,xty,Mixtec, Yoloxóchitl,,16.853,16.758,-98.701,-98.557
6830,xua,Kurumba, Alu,,11.435,11.255,76.74,76.859
6831,xub,Kurumba, Betta,,11.712,11.557,76.492,76.721
6832,xug,Kunigami,,27.083,26.423,127.756,128.329
6833,xuj,Kurumba, Jennu,,11.577,11.452,76.468,76.686
6834,xuo,Kuo,,9.352,7.638,13.389,15.723
6835,xut,Kuthant,,-17.337,-17.69,140.836,141.08
6836,xuu,Khwe,,-17.366,-19.243,20.92,24.237
6837,xvi,Kamviri,,35.454,35.104,71.273,71.775
6838,xwa,Kwaza,,-11.6667,-11.6667,-61.1833,-61.1833
6839,xwe,Gbe, Xwela,,6.547,6.289,1.909,2.151
6840,xwg,Kwegu,,5.474,5.325,36.126,36.215
6841,xwl,Gbe, Western Xwla,,6.406,6.226,1.628,2.462
6842,xwr,Kwerba Mamberamo,,-2.346,-2.761,138.209,138.663
6843,xxk,Ke'o,,-8.805,-8.929,121.149,121.362
6844,xxr,Koropó,,-21.3907,-21.3907,-42.716,-42.716
6845,yaa,Yaminahua,,-7.823,-11.765,-73.728,-68.452
6846,yab,Yuhup,,0.319,0.186,-69.902,-69.714
6847,yac,Yali, Pass Valley,,-3.559,-4.047,138.945,139.575
6848,yad,Yagua,,-2.981,-4.002,-73.258,-71.179
6849,yae,Pumé,,7.917,6.087,-69.498,-65.701
6850,yag,Yámana,,-55.264,-55.288,-68.286,-68.244
6851,yah,Yazgulyam,,38.384,38.165,71.392,71.738
6852,yai,Yagnobi,,39.208,39.09,69.125,69.36
6853,yaj,Banda-Yangere,,4.553,3.554,16.159,17.023
6854,yak,Yakama,,46.549,46.002,-121.523,-119.989
6855,yal,Yalunka,,12.611,9.597,-12.166,-10.365
6856,yam,Yamba,,6.653,6.302,10.9,11.186
6857,yan,Mayangna,,14.1259,14.1259,-84.3439,-84.3439
6858,yao,Yao,,-10.26,-15.685,31.923,38.794
6859,yap,Yapese,,9.636,9.438,138.053,138.197
6860,yaq,Yaqui,,32.14,27.08,-111.192,-109.74
6861,yar,Yabarana,,5.533,5.18,-66.504,-66.048
6862,yat,Yambeta,,4.901,4.757,10.867,11.007
6863,yau,Yuwana,,7.184,5.16,-65.956,-64.898
6864,yav,Yangben,,4.479,4.326,10.91,11.146
6865,yaw,Yawalapití,,-12.5104,-12.5104,-53.4236,-53.4236
6866,yax,Yauma,,-13.98,-17.654,20.363,23.507
6867,yay,Agwagwune,,5.869,5.658,7.879,8.185
6868,yaz,Lokaa,,5.973,5.848,7.983,8.204
6869,yba,Yala,,6.903,6.57,8.461,8.754
6870,ybb,Yemba,,5.666,5.335,9.87,10.173
6871,ybd,Yangbye (retired),true,19.665,17.129,93.472,95.037
6872,ybe,Yugur, West,,39.908,38.763,98.882,99.73
6873,ybh,Yakha,,27.262,26.987,87.139,87.368
6874,ybi,Yamphu,,27.801,27.513,86.904,87.494
6875,ybj,Hasha,,9.193,9.085,8.619,8.703
6876,ybk,Bokha,,23.05,23.05,103.7,103.7
6877,ybl,Yukuben,,7.025,6.77,9.705,10.139
6878,ybm,Yaben,,-4.843,-4.988,145.256,145.466
6879,ybn,Yabaâna,,0.58332,0.58332,-65.5,-65.5
6880,ybo,Yabong,,-5.585,-5.656,146.128,146.285
6881,ybx,Yawiyo,,-4.441,-4.723,142.015,142.208
6882,yby,Yaweyuha,,-6.145,-6.229,145.312,145.405
6883,ych,Chesu,,24.05,24.05,101.98,101.98
6884,ycl,Lolopo,,26.286,24.724,100.661,101.943
6885,ycn,Yucuna,,-0.555,-4.226,-72.455,-69.602
6887,ydd,Yiddish, Eastern,,51.75,51.75,19.42,19.42
6888,yde,Yangum Dey,,-3.51156,-3.51156,142.462,142.462
6889,ydg,Yidgha,,36.063,35.976,71.433,71.583
6890,ydk,Yoidik,,-4.904,-4.972,145.731,145.785
6891,yds,Yiddish Sign Language,,31.7342,31.7342,34.7818,34.7818
6892,yea,Ravula,,12.507,11.873,75.481,75.908
6893,yec,Yeniche,,48.2483,48.2483,8.47267,8.47267
6894,yee,Yimas,,-4.669,-4.771,143.527,143.617
6895,yei,Yeni,,6.48954,6.48954,11.5392,11.5392
6896,yej,Yevanic,,31.801,31.801,35.1084,35.1084
6897,yel,Yela,,-1.464,-3.11,21.899,23.279
6898,yen,Yendang (retired),true,9.076,8.951,11.999,12.28
6899,yer,Tarok,,9.429,8.518,9.62,10.438
6900,yes,Yeskwa,,9.225,8.898,7.839,8.119
6901,yet,Yetfa,,-3.905,-4.312,140.474,141.037
6902,yeu,Yerukula,,17.478,16.61,80.968,82.03
6903,yev,Yapunda,,-3.445,-3.503,142.404,142.468
6904,yey,Yeyi,,-17.667,-21.064,21.959,24.985
6905,ygl,Yangum Gel,,-3.51156,-3.51156,142.462,142.462
6906,ygm,Yagomi,,-5.724,-5.751,146.584,146.622
6907,ygp,Gepo,,25.7,25.7,102.5,102.5
6908,ygr,Yagaria,,-6.223,-6.447,145.229,145.546
6909,ygw,Yagwoia,,-6.919,-7.292,145.715,146.334
6910,yha,Buyang, Baha,,23.0105,23.0105,104.449,104.449
6911,yhd,Arabic, Judeo-Iraqi,,31.5339,31.5339,41.2595,41.2595
6912,yhl,Phowa, Hlepho,,23.591,23.591,103.733,103.733
6913,yia,Yinggarda,,-24.642,-26.174,114.033,117.127
6914,yif,Ache,,24.152,24.152,102.446,102.446
6915,yig,Nasu, Wusa,,27.776,24.554,101.999,105.958
6916,yih,Yiddish, Western,,51.6889,51.6889,12.2601,12.2601
6917,yii,Yidiny,,-16.979,-17.356,145.723,146.03
6918,yij,Yindjibarndi,,-20.597,-22.296,115.498,118.504
6919,yik,Lalo, Dongshanba,,25.435,25.435,100.178,100.178
6920,yil,Yindjilandji,,-18.99,-19.49,137.03,138.149
6921,yim,Naga, Yimchungru,,26.162,25.476,94.565,95.052
6922,yin,Yinchia,,20.125,20.048,97.834,98.044
6923,yip,Pholo,,23.667,23.667,104.238,104.238
6924,yiq,Miqie,,25.3,25.3,102.301,102.301
6925,yir,Awyu, North,,-5.755,-6.086,139.836,140.3
6926,yis,Yis,,-3.412,-3.683,141.813,141.947
6927,yit,Lalu, Eastern,,23.585,23.585,101.546,101.546
6928,yiu,Awu,,25.395,25.395,103.306,103.306
6929,yiv,Nisu, Northern,,24.408,24.408,102.456,102.456
6930,yix,Axi,,25.22,23.443,103.009,104.55
6931,yiy,Yir Yoront (retired),true,-15.014,-15.215,141.634,141.901
6932,yiz,Azhe,,24.473,24.274,103.373,103.491
6933,yka,Yakan,,6.749,6.404,121.849,122.325
6934,ykg,Yukaghir, Northern,,69.577,64.734,150.676,155.094
6935,yki,Yoke,,-1.522,-1.829,137.899,138.156
6936,ykk,Yakaikeke,,-10.075,-10.092,149.968,149.996
6937,ykl,Khlula,,23.1,23.1,104.45,104.45
6938,ykm,Kap,,-3.121,-3.327,142.456,142.757
6939,yko,Yasa,,2.641,2.127,9.779,9.975
6940,ykr,Yekora,,-7.82,-7.89,147.428,147.691
6941,ykt,Kathu,,24.2,24.2,105.1,105.1
6942,yky,Yakoma,,4.577,4.112,21.377,22.623
6943,yla,Yaul,,-4.334,-4.453,143.942,144.044
6945,yle,Yele,,-11.293,-11.426,153.97,154.282
6946,ylg,Yelogu,,-4.036,-4.166,142.742,142.873
6947,yli,Yali, Angguruk,,-3.501,-4.335,139.105,139.809
6948,yll,Yil,,-3.425,-3.506,142.117,142.239
6949,ylm,Limi,,24.469,24.469,100.073,100.073
6950,yln,Buyang, Langnian,,23.0105,23.0105,104.449,104.449
6951,ylo,Naluo,,25.97,25.97,102.598,102.598
6952,ylr,Yalarnnga,,-21.731,-21.731,139.511,139.511
6953,ylu,Aribwaung,,-6.595,-6.707,146.871,146.967
6954,yly,Nyâlayu,,-19.55,-20.408,163.565,164.552
6955,yma,Yamphe (retired),true,27.651,27.566,87.056,87.206
6956,ymb,Yambes,,-3.46,-3.552,142.695,142.831
6957,ymc,Muji, Southern,,23.086,23.086,103.464,103.464
6958,ymd,Muda,,21.95,21.95,100.6,100.6
6959,yme,Yameo,,-4.16666,-4.16666,-73.6667,-73.6667
6960,ymg,Yamongeri,,-0.24248,-0.24248,22.3073,22.3073
6961,ymh,Mili,,24.115,24.115,100.611,100.611
6962,ymi,Moji,,23.086,23.086,103.464,103.464
6963,ymk,Makwe,,-9.881,-10.994,39.612,40.679
6964,yml,Iamalele,,-9.338,-9.538,150.486,150.66
6965,ymm,Maay,,4.94,0.254,42.018,45.218
6966,ymn,Sunum,,-2.004,-2.014,139.243,139.254
6967,ymo,Yangum Mon,,-3.51156,-3.51156,142.462,142.462
6968,ymp,Yamap,,-6.989,-7.114,146.769,146.866
6969,ymq,Muji, Qila,,23.086,23.086,103.464,103.464
6971,ymx,Muji, Northern,,23.086,23.086,103.464,103.464
6972,ymz,Muzi,,23.086,23.086,103.464,103.464
6973,yna,Aluo,,26,26,102,102
6974,ynd,Yandruwandha,,-27.959,-28.981,139.828,141.338
6976,yng,Yango,,2.854,2.778,18.974,19.048
6977,ynh,Yangho,,-1.773,-1.99,12.969,13.073
6978,ynk,Yupik, Naukan,,65.992,65.464,-172.537,-170.973
6979,ynl,Yangulam,,-5.47,-5.591,145.812,145.903
6980,yno,Yong,,18.723,18.143,98.712,99.241
6981,yns,Yansi,,-3.383,-5.186,17.121,19.347
6982,ynu,Yahuna,,-0.505365,-0.505365,-70.478211,-70.478211
